 Netflix Genre;DVD or Instant;URL
African-American Independent Comedies;Instant Watch;https://www.netflix.com/browse/genre/307
African-American Independent Crime Dramas;Instant Watch;https://www.netflix.com/browse/genre/2625
African-American Independent Crime Movies;Instant Watch;https://www.netflix.com/browse/genre/5337
African-American Independent Dramas;Instant Watch;https://www.netflix.com/browse/genre/9322
African-American Independent Movies;Instant Watch;https://www.netflix.com/browse/genre/7689
African-American Independent Social Issue Dramas;Instant Watch;https://www.netflix.com/browse/genre/12225
African-American Late Night Comedies;Instant Watch;https://www.netflix.com/browse/genre/26337
African-American Military Movies;Instant Watch;https://www.netflix.com/browse/genre/2081
African-American Mother-Son Dramas;Instant Watch;https://www.netflix.com/browse/genre/34873
African-American Mother-Son Movies;Instant Watch;https://www.netflix.com/browse/genre/19876
African-American Movies;Instant Watch;https://www.netflix.com/browse/genre/575
African-American Movies based on Books;Instant Watch;https://www.netflix.com/browse/genre/3080
African-American Movies Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/23552
African-American Movies from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/7621
African-American Music and Concert Movies;Instant Watch;https://www.netflix.com/browse/genre/85116
African-American Political Documentaries;Instant Watch;https://www.netflix.com/browse/genre/5365
African-American Political Movies;Instant Watch;https://www.netflix.com/browse/genre/1564
African-American Politically Incorrect Stand-up Comedy;Instant Watch;https://www.netflix.com/browse/genre/78283
African-American Romance;DVD;https://dvd.netflix.com/Genre/Romance/371/African-American-Romance/2375
African-American Romance;Instant Watch;https://www.netflix.com/browse/genre/3967
African-American Showbiz Comedies;Instant Watch;https://www.netflix.com/browse/genre/2576
African-American Showbiz Dramas;Instant Watch;https://www.netflix.com/browse/genre/1123
African-American Social & Cultural Documentaries;Instant Watch;https://www.netflix.com/browse/genre/5650
African-American Social Issue Dramas;Instant Watch;https://www.netflix.com/browse/genre/5922
African-American Sports Movies;Instant Watch;https://www.netflix.com/browse/genre/1614
African-American Tearjerkers;Instant Watch;https://www.netflix.com/browse/genre/30746
African-American Thrillers;Instant Watch;https://www.netflix.com/browse/genre/2470
African-American-Action;DVD;https://dvd.netflix.com/Genre/Action-Adventure/296/African-American-Action/2256
African-American-Romance;DVD;https://dvd.netflix.com/Genre/Romance/371/African-American-Romance/2375
African-Music;DVD;https://dvd.netflix.com/Genre/World-Music/2312/African-Music/2355
Afro-Cuban & Latin Jazz;DVD;https://dvd.netflix.com/Genre?sgid=2370
Afro-Cuban Latin Jazz;DVD;https://dvd.netflix.com/Genre/Jazz-Easy-Listening/2313/Afro-Cuban-Latin-Jazz/2370
Afro-Cuban Latin Jazz;DVD;https://dvd.netflix.com/Genre/Latin-Music/2333/Afro-Cuban-Latin-Jazz/2370
Ages 0 to 2;Instant Watch;https://www.netflix.com/browse/genre/100003
Ages 0-2;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-0-2/2050
Ages 11 to 12;Instant Watch;https://www.netflix.com/browse/genre/100007
Ages 11-12;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-11-12/2054
Ages 2 to 4;Instant Watch;https://www.netflix.com/browse/genre/100004
Ages 2-4;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-2-4/2051
Ages 5-7;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-5-7/2052
Ages 8 to 10;Instant Watch;https://www.netflix.com/browse/genre/100006
Ages 8-10;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-8-10/2053
Ages 8-10;Instant Watch;https://www.netflix.com/browse/genre/561
Ages-0-2;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-0-2/2050
Ages-11-12;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-11-12/2054
Ages-2-4;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-2-4/2051
Ages-5-7;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-5-7/2052
Ages-8-10;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Ages-8-10/2053
Air & Space Movies;Instant Watch;https://www.netflix.com/browse/genre/48823
Alien Sci-Fi;DVD;https://dvd.netflix.com/Genre/Sci-Fi-Fantasy/373/Alien-Sci-Fi/622
Alien Sci-Fi;Instant Watch;https://www.netflix.com/browse/genre/3327
Alien Sci-Fi based on Books;Instant Watch;https://www.netflix.com/browse/genre/973
Alien Sci-Fi Featuring a Strong Female Lead;Instant Watch;https://www.netflix.com/browse/genre/80870
Alien Sci-Fi for ages 11 to 12;Instant Watch;https://www.netflix.com/browse/genre/65742
Alien Sci-Fi from the 1960s;Instant Watch;https://www.netflix.com/browse/genre/5457
Alien Sci-Fi from the 1970s;Instant Watch;https://www.netflix.com/browse/genre/5485
Alien Sci-Fi from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/5516
Alien Sci-Fi starring William Shatner;Instant Watch;https://www.netflix.com/browse/genre/69273
Amateur Detective Action & Adventure;Instant Watch;https://www.netflix.com/browse/genre/71292
Amateur Detective Comedies;Instant Watch;https://www.netflix.com/browse/genre/70292
Amateur Detective Dramas;Instant Watch;https://www.netflix.com/browse/genre/71047
Amateur Detective Dramas based on Books;Instant Watch;https://www.netflix.com/browse/genre/70776
Amateur Detective Dramas from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/71165
Amateur Detective Movies;Instant Watch;https://www.netflix.com/browse/genre/70107
Amateur Detective Movies based on Books;Instant Watch;https://www.netflix.com/browse/genre/70340
Amateur Detective Movies from the 1940s;Instant Watch;https://www.netflix.com/browse/genre/70747
Amateur Detective Movies from the 1950s;Instant Watch;https://www.netflix.com/browse/genre/70557
Amateur Detective Movies from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/71265
Amateur Detective Thrillers;Instant Watch;https://www.netflix.com/browse/genre/70086
Amateur Detective Thrillers based on Books;Instant Watch;https://www.netflix.com/browse/genre/71302
Amateur Detective Thrillers from the 1940s;Instant Watch;https://www.netflix.com/browse/genre/71287
Amateur Detective Thrillers from the 1950s;Instant Watch;https://www.netflix.com/browse/genre/91647
Amateur Detective TV Dramas;Instant Watch;https://www.netflix.com/browse/genre/70570
Amateur Detective TV Shows;Instant Watch;https://www.netflix.com/browse/genre/70092
Amateur Detective TV Shows from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/70444
Amateur Detective TV Shows from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79564
AMC;DVD;https://dvd.netflix.com/Genre/TV-Networks/2619/AMC/1451
American Folk & Bluegrass;DVD;https://dvd.netflix.com/Genre?sgid=2352
American Folk & Bluegrass;Instant Watch;https://www.netflix.com/browse/genre/760
American Folk Bluegras;DVD;https://dvd.netflix.com/Genre/Country-Western-Folk/2439/American-Folk-Bluegrass/2352
Animal Tales;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Animal-Tales/619
Animal Tales;Instant Watch;https://www.netflix.com/browse/genre/5507
Animal Tales based on Books;Instant Watch;https://www.netflix.com/browse/genre/5638
Animal Tales based on real life;Instant Watch;https://www.netflix.com/browse/genre/17544
Animal Tales directed by Robert Vince;Instant Watch;https://www.netflix.com/browse/genre/59324
Animal Tales from the 1940s;Instant Watch;https://www.netflix.com/browse/genre/10127
Animal Tales from the 1960s;Instant Watch;https://www.netflix.com/browse/genre/10189
Animal Tales from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/10249
Animal-Tales;DVD;https://dvd.netflix.com/Genre/Children-Family/302/Animal-Tales/619
Animation;Instant Watch;https://www.netflix.com/browse/genre/4698
Animation;Instant Watch;https://www.netflix.com/browse/genre/67602
Animation about Cats & Dogs;Instant Watch;https://www.netflix.com/browse/genre/32938
Animation about Cats & Dogs for ages 5 to 7;Instant Watch;https://www.netflix.com/browse/genre/33326
Animation about Cats & Dogs for ages 8 to 10;Instant Watch;https://www.netflix.com/browse/genre/33219
Animation about Royalty;Instant Watch;https://www.netflix.com/browse/genre/33039
Animation about Royalty for ages 5 to 7;Instant Watch;https://www.netflix.com/browse/genre/33346
Animation about Royalty for ages 8 to 10;Instant Watch;https://www.netflix.com/browse/genre/33214
Animation based on a Video Game;Instant Watch;https://www.netflix.com/browse/genre/93081
Animation based on children's books;Instant Watch;https://www.netflix.com/browse/genre/32910
Animation directed by Don Bluth;Instant Watch;https://www.netflix.com/browse/genre/33135
Animation directed by Richard Rich;Instant Watch;https://www.netflix.com/browse/genre/33339
Animation for ages 0 to 2;Instant Watch;https://www.netflix.com/browse/genre/34406
Animation for ages 11 to 12;Instant Watch;https://www.netflix.com/browse/genre/33240
Animation for ages 2 to 4;Instant Watch;https://www.netflix.com/browse/genre/32928
Animation for ages 5 to 7;Instant Watch;https://www.netflix.com/browse/genre/33296
Animation for ages 5 to 7 set in Biblical Times;Instant Watch;https://www.netflix.com/browse/genre/70813
Animation for ages 8 to 10;Instant Watch;https://www.netflix.com/browse/genre/33424
Animation for ages 8 to 10 set in Biblical Times;Instant Watch;https://www.netflix.com/browse/genre/70196
Animation for Grown-ups;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Animation-for-Grown-ups/1326
Animation from the 1960s;Instant Watch;https://www.netflix.com/browse/genre/32827
Animation from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/21796
Animation set in Ancient Times;Instant Watch;https://www.netflix.com/browse/genre/70948
Animation set in Biblical Times;Instant Watch;https://www.netflix.com/browse/genre/71276
Animation set in the Victorian Era;Instant Watch;https://www.netflix.com/browse/genre/70259
Animation-for-Grown-ups;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Animation-for-Grown-ups/1326
Anime;Instant Watch;https://www.netflix.com/browse/genre/67614
Anime;Instant Watch;https://www.netflix.com/browse/genre/7424
Anime & Animation;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623
Anime & Animation;DVD;https://dvd.netflix.com/Genre?sgid=623
Anime Action;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Action/1146
Anime Action;Instant Watch;https://www.netflix.com/browse/genre/2653
Anime Action from the 1970s;Instant Watch;https://www.netflix.com/browse/genre/587
Anime Action from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/625
Anime Action from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79307
Anime Comedies;Instant Watch;https://www.netflix.com/browse/genre/9302
Anime Comedies from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79488
Anime Comedy;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Comedy/1150
Anime Drama;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Drama/1149
Anime Dramas;Instant Watch;https://www.netflix.com/browse/genre/452
Anime Dramas from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79448
Anime Fantasy;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Fantasy/1148
Anime Fantasy;Instant Watch;https://www.netflix.com/browse/genre/11146
Anime Fantasy from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79440
Anime Feature Films;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Feature-Films/1098
Anime Features;Instant Watch;https://www.netflix.com/browse/genre/3063
Anime Features from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79543
Anime from the 1970s;Instant Watch;https://www.netflix.com/browse/genre/3073
Anime from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/3095
Anime from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79427
Anime Horror;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Horror/1153
Anime Horror;Instant Watch;https://www.netflix.com/browse/genre/10695
Anime Sci-Fi;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Sci-Fi/1147
Anime Sci-Fi;Instant Watch;https://www.netflix.com/browse/genre/2729
Anime Sci-Fi from the 1970s;Instant Watch;https://www.netflix.com/browse/genre/4531
Anime Sci-Fi from the 1980s;Instant Watch;https://www.netflix.com/browse/genre/4555
Anime Sci-Fi from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79329
Anime Series;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Series/1152
Anime Series;Instant Watch;https://www.netflix.com/browse/genre/6721
Anime Series from the 1990s;Instant Watch;https://www.netflix.com/browse/genre/79572
Anime-Action;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Action/1146
Anime-Animation;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623
Anime-Comedy;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Comedy/1150
Anime-Drama;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Drama/1149
Anime-Fantasy;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Fantasy/1148
Anime-Feature-Films;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Feature-Films/1098
Anime-Horror;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Horror/1153
Anime-Sci-Fi;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Sci-Fi/1147
Anime-Series;DVD;https://dvd.netflix.com/Genre/Anime-Animation/623/Anime-Series/1152
Appeals TO Kids;Instant Watch;https://www.netflix.com/browse/genre/100002
Arabic Language;DVD;https://dvd.netflix.com/Genre/Foreign-Languages/2620/Arabic-Language/2545
Arabic-Language;Instant Watch;https://www.netflix.com/browse/genre/61145
